VegID,PointID,CenterVsEdge,VFzone,LocationType,Control_or_Treatment,Burn2023,Burn2022,Date,CenterRobel_N,CenterRobel_E,CenterRobel_S,CenterRobel_W,EdgeRobel_N,EdgeRobel_E,EdgeRobel_S,EdgeRobel_W,Plot%Shrub,Plot%Tree,VegPlotLocation,%LiveGrass,%LiveForb,%Shrub,%DeadGrass,%OtherDead,%Litter,%Bare,PropLiveGrass,PropLiveForb,PropShrub,PropDeadGrass,PropOtherDead,PropLitter,PropBare
490,6C_Center,Center,6C,uplands,Control,yes,yes,8-Jun-23,2.5,2,2,2,2,2,1.5,2,0,0,Center,50,30,0,0,0,0,20,0.5,0.3,0,0,0,0,0.2
490,6C_Center,Center,6C,uplands,Control,yes,yes,8-Jun-23,2.5,2,2,2,2,2,1.5,2,0,0,North,50,30,0,0,0,0,20,0.5,0.3,0,0,0,0,0.2
490,6C_Center,Center,6C,uplands,Control,yes,yes,8-Jun-23,2.5,2,2,2,2,2,1.5,2,0,0,East,70,15,0,0,0,0,15,0.7,0.15,0,0,0,0,0.15
490,6C_Center,Center,6C,uplands,Control,yes,yes,8-Jun-23,2.5,2,2,2,2,2,1.5,2,0,0,South,40,30,0,0,0,0,30,0.4,0.3,0,0,0,0,0.3
490,6C_Center,Center,6C,uplands,Control,yes,yes,8-Jun-23,2.5,2,2,2,2,2,1.5,2,0,0,West,45,40,0,0,0,0,15,0.45,0.4,0,0,0,0,0.15
491,6T_South,Edge,6T,uplands,Treatment,yes,yes,8-Jun-23,1.5,3,2,2,1.5,1.5,2.5,2.5,3,0,Center,50,25,0,0,0,0,25,0.5,0.25,0,0,0,0,0.25
491,6T_South,Edge,6T,uplands,Treatment,yes,yes,8-Jun-23,1.5,3,2,2,1.5,1.5,2.5,2.5,3,0,North,50,10,0,0,0,0,40,0.5,0.1,0,0,0,0,0.4
491,6T_South,Edge,6T,uplands,Treatment,yes,yes,8-Jun-23,1.5,3,2,2,1.5,1.5,2.5,2.5,3,0,East,45,15,0,0,0,0,40,0.45,0.15,0,0,0,0,0.4
491,6T_South,Edge,6T,uplands,Treatment,yes,yes,8-Jun-23,1.5,3,2,2,1.5,1.5,2.5,2.5,3,0,South,50,15,0,0,0,0,35,0.5,0.15,0,0,0,0,0.35
491,6T_South,Edge,6T,uplands,Treatment,yes,yes,8-Jun-23,1.5,3,2,2,1.5,1.5,2.5,2.5,3,0,West,60,20,0,0,0,0,20,0.6,0.2,0,0,0,0,0.2
492,6C_East,Edge,6C,uplands,Control,yes,yes,8-Jun-23,1,2,2,2.5,1,2.5,2,2,0,0,Center,55,20,0,3,0,2,20,0.55,0.2,0,0.03,0,0.02,0.2
492,6C_East,Edge,6C,uplands,Control,yes,yes,8-Jun-23,1,2,2,2.5,1,2.5,2,2,0,0,North,60,10,0,0,0,0,30,0.6,0.1,0,0,0,0,0.3
492,6C_East,Edge,6C,uplands,Control,yes,yes,8-Jun-23,1,2,2,2.5,1,2.5,2,2,0,0,East,70,15,0,0,0,5,20,0.7,0.15,0,0,0,0.05,0.2
492,6C_East,Edge,6C,uplands,Control,yes,yes,8-Jun-23,1,2,2,2.5,1,2.5,2,2,0,0,South,60,20,0,0,0,0,20,0.6,0.2,0,0,0,0,0.2
492,6C_East,Edge,6C,uplands,Control,yes,yes,8-Jun-23,1,2,2,2.5,1,2.5,2,2,0,0,West,70,20,0,0,0,0,10,0.7,0.2,0,0,0,0,0.1
493,6T_North,Edge,6T,uplands,Treatment,yes,yes,8-Jun-23,1.5,3,2,2.5,2.5,3,2.5,1.5,0,0,Center,45,13,0,2,0,0,40,0.45,0.13,0,0.02,0,0,0.4
493,6T_North,Edge,6T,uplands,Treatment,yes,yes,8-Jun-23,1.5,3,2,2.5,2.5,3,2.5,1.5,0,0,North,5,40,0,0,0,0,55,0.05,0.4,0,0,0,0,0.55
493,6T_North,Edge,6T,uplands,Treatment,yes,yes,8-Jun-23,1.5,3,2,2.5,2.5,3,2.5,1.5,0,0,East,60,20,0,0,0,0,20,0.6,0.2,0,0,0,0,0.2
493,6T_North,Edge,6T,uplands,Treatment,yes,yes,8-Jun-23,1.5,3,2,2.5,2.5,3,2.5,1.5,0,0,South,30,50,0,0,0,0,20,0.3,0.5,0,0,0,0,0.2
493,6T_North,Edge,6T,uplands,Treatment,yes,yes,8-Jun-23,1.5,3,2,2.5,2.5,3,2.5,1.5,0,0,West,80,5,0,0,0,5,15,0.8,0.05,0,0,0,0.05,0.15
494,6T_East,Edge,6T,uplands,Treatment,yes,yes,8-Jun-23,1.5,2,1.5,2.5,3,2,1.5,2,25,0,Center,50,10,0,0,0,0,40,0.5,0.1,0,0,0,0,0.4
494,6T_East,Edge,6T,uplands,Treatment,yes,yes,8-Jun-23,1.5,2,1.5,2.5,3,2,1.5,2,25,0,North,55,23,2,0,0,0,20,0.55,0.23,0.02,0,0,0,0.2
494,6T_East,Edge,6T,uplands,Treatment,yes,yes,8-Jun-23,1.5,2,1.5,2.5,3,2,1.5,2,25,0,East,60,15,0,0,0,0,25,0.6,0.15,0,0,0,0,0.25
494,6T_East,Edge,6T,uplands,Treatment,yes,yes,8-Jun-23,1.5,2,1.5,2.5,3,2,1.5,2,25,0,South,30,10,0,0,0,0,60,0.3,0.1,0,0,0,0,0.6
494,6T_East,Edge,6T,uplands,Treatment,yes,yes,8-Jun-23,1.5,2,1.5,2.5,3,2,1.5,2,25,0,West,40,10,0,0,0,0,50,0.4,0.1,0,0,0,0,0.5
495,6T_Center,Center,6T,uplands,Treatment,yes,yes,8-Jun-23,2,2,2.5,2,3,1.5,3,2.5,10,0,Center,70,10,0,0,0,0,20,0.7,0.1,0,0,0,0,0.2
495,6T_Center,Center,6T,uplands,Treatment,yes,yes,8-Jun-23,2,2,2.5,2,3,1.5,3,2.5,10,0,North,50,15,0,0,0,0,35,0.5,0.15,0,0,0,0,0.35
495,6T_Center,Center,6T,uplands,Treatment,yes,yes,8-Jun-23,2,2,2.5,2,3,1.5,3,2.5,10,0,East,55,13,0,0,2,0,30,0.55,0.13,0,0,0.02,0,0.3
495,6T_Center,Center,6T,uplands,Treatment,yes,yes,8-Jun-23,2,2,2.5,2,3,1.5,3,2.5,10,0,South,50,5,0,3,0,2,40,0.5,0.05,0,0.03,0,0.02,0.4
495,6T_Center,Center,6T,uplands,Treatment,yes,yes,8-Jun-23,2,2,2.5,2,3,1.5,3,2.5,10,0,West,60,15,0,0,0,5,20,0.6,0.15,0,0,0,0.05,0.2
496,6T_West,Edge,6T,uplands,Treatment,yes,yes,8-Jun-23,4,2.5,1.5,3.5,2.5,2,2,1,5,0,Center,40,10,0,0,0,0,50,0.4,0.1,0,0,0,0,0.5
496,6T_West,Edge,6T,uplands,Treatment,yes,yes,8-Jun-23,4,2.5,1.5,3.5,2.5,2,2,1,5,0,North,50,20,0,0,0,0,30,0.5,0.2,0,0,0,0,0.3
496,6T_West,Edge,6T,uplands,Treatment,yes,yes,8-Jun-23,4,2.5,1.5,3.5,2.5,2,2,1,5,0,East,60,15,0,0,0,0,25,0.6,0.15,0,0,0,0,0.25
496,6T_West,Edge,6T,uplands,Treatment,yes,yes,8-Jun-23,4,2.5,1.5,3.5,2.5,2,2,1,5,0,South,20,20,0,0,0,0,60,0.2,0.2,0,0,0,0,0.6
496,6T_West,Edge,6T,uplands,Treatment,yes,yes,8-Jun-23,4,2.5,1.5,3.5,2.5,2,2,1,5,0,West,60,5,0,0,0,0,35,0.6,0.05,0,0,0,0,0.35
497,9C_East,Edge,9C,uplands,Control,no,no,8-Jun-23,2,5,1.5,2.5,5,3,3.5,3,5,0,Center,10,10,0,30,0,0,50,0.1,0.1,0,0.3,0,0,0.5
497,9C_East,Edge,9C,uplands,Control,no,no,8-Jun-23,2,5,1.5,2.5,5,3,3.5,3,5,0,North,20,5,0,70,0,0,0,0.2,0.05,0,0.7,0,0,0
497,9C_East,Edge,9C,uplands,Control,no,no,8-Jun-23,2,5,1.5,2.5,5,3,3.5,3,5,0,East,20,10,40,0,0,0,30,0.2,0.1,0.4,0,0,0,0.3
497,9C_East,Edge,9C,uplands,Control,no,no,8-Jun-23,2,5,1.5,2.5,5,3,3.5,3,5,0,South,0,40,0,0,0,0,60,0,0.4,0,0,0,0,0.6
497,9C_East,Edge,9C,uplands,Control,no,no,8-Jun-23,2,5,1.5,2.5,5,3,3.5,3,5,0,West,30,0,0,70,0,0,0,0.3,0,0,0.7,0,0,0
498,9C_Center,Center,9C,uplands,Control,no,no,8-Jun-23,1,2,3,2,4,1.5,2.5,3,0,0,Center,10,80,0,10,0,0,0,0.1,0.8,0,0.1,0,0,0
498,9C_Center,Center,9C,uplands,Control,no,no,8-Jun-23,1,2,3,2,4,1.5,2.5,3,0,0,North,85,0,0,15,0,0,0,0.85,0,0,0.15,0,0,0
498,9C_Center,Center,9C,uplands,Control,no,no,8-Jun-23,1,2,3,2,4,1.5,2.5,3,0,0,East,15,80,0,5,0,0,0,0.15,0.8,0,0.05,0,0,0
498,9C_Center,Center,9C,uplands,Control,no,no,8-Jun-23,1,2,3,2,4,1.5,2.5,3,0,0,South,80,5,0,15,0,0,0,0.8,0.05,0,0.15,0,0,0
498,9C_Center,Center,9C,uplands,Control,no,no,8-Jun-23,1,2,3,2,4,1.5,2.5,3,0,0,West,50,45,0,5,0,0,0,0.5,0.45,0,0.05,0,0,0
499,9C_North,Edge,9C,uplands,Control,no,no,8-Jun-23,3.5,4,3,3,3,4,2.5,2,0,0,Center,60,20,0,15,0,0,5,0.6,0.2,0,0.15,0,0,0.05
499,9C_North,Edge,9C,uplands,Control,no,no,8-Jun-23,3.5,4,3,3,3,4,2.5,2,0,0,North,10,75,0,10,0,10,5,0.1,0.75,0,0.1,0,0.1,0.05
499,9C_North,Edge,9C,uplands,Control,no,no,8-Jun-23,3.5,4,3,3,3,4,2.5,2,0,0,East,90,0,0,10,0,0,0,0.9,0,0,0.1,0,0,0
499,9C_North,Edge,9C,uplands,Control,no,no,8-Jun-23,3.5,4,3,3,3,4,2.5,2,0,0,South,25,45,0,15,0,0,15,0.25,0.45,0,0.15,0,0,0.15
499,9C_North,Edge,9C,uplands,Control,no,no,8-Jun-23,3.5,4,3,3,3,4,2.5,2,0,0,West,10,80,0,0,0,5,5,0.1,0.8,0,0,0,0.05,0.05
500,9C_West,Edge,9C,uplands,Control,no,no,8-Jun-23,4.5,3.5,4,3,3,4,3.5,2.5,5,0,Center,55,0,0,40,0,0,5,0.55,0,0,0.4,0,0,0.05
500,9C_West,Edge,9C,uplands,Control,no,no,8-Jun-23,4.5,3.5,4,3,3,4,3.5,2.5,5,0,North,50,15,0,30,0,0,5,0.5,0.15,0,0.3,0,0,0.05
500,9C_West,Edge,9C,uplands,Control,no,no,8-Jun-23,4.5,3.5,4,3,3,4,3.5,2.5,5,0,East,40,25,0,35,0,0,0,0.4,0.25,0,0.35,0,0,0
500,9C_West,Edge,9C,uplands,Control,no,no,8-Jun-23,4.5,3.5,4,3,3,4,3.5,2.5,5,0,South,95,5,0,0,0,0,0,0.95,0.05,0,0,0,0,0
500,9C_West,Edge,9C,uplands,Control,no,no,8-Jun-23,4.5,3.5,4,3,3,4,3.5,2.5,5,0,West,30,30,0,40,0,0,0,0.3,0.3,0,0.4,0,0,0
501,6C_West,Edge,6C,uplands,Control,yes,yes,8-Jun-23,2.5,1,1,2,1.5,2.5,1.5,3,2,0,Center,50,20,0,0,0,0,30,0.5,0.2,0,0,0,0,0.3
501,6C_West,Edge,6C,uplands,Control,yes,yes,8-Jun-23,2.5,1,1,2,1.5,2.5,1.5,3,2,0,North,60,15,0,0,0,5,20,0.6,0.15,0,0,0,0.05,0.2
501,6C_West,Edge,6C,uplands,Control,yes,yes,8-Jun-23,2.5,1,1,2,1.5,2.5,1.5,3,2,0,East,60,10,0,0,0,0,30,0.6,0.1,0,0,0,0,0.3
501,6C_West,Edge,6C,uplands,Control,yes,yes,8-Jun-23,2.5,1,1,2,1.5,2.5,1.5,3,2,0,South,40,10,0,0,0,0,50,0.4,0.1,0,0,0,0,0.5
501,6C_West,Edge,6C,uplands,Control,yes,yes,8-Jun-23,2.5,1,1,2,1.5,2.5,1.5,3,2,0,West,30,10,0,0,0,5,55,0.3,0.1,0,0,0,0.05,0.55
502,6C_North,Edge,6C,uplands,Control,yes,yes,8-Jun-23,2.5,0.5,3,0.5,1,1,2,2.5,0,0,Center,35,12,0,0,0,3,50,0.35,0.12,0,0,0,0.03,0.5
502,6C_North,Edge,6C,uplands,Control,yes,yes,8-Jun-23,2.5,0.5,3,0.5,1,1,2,2.5,0,0,North,50,15,0,0,0,5,30,0.5,0.15,0,0,0,0.05,0.3
502,6C_North,Edge,6C,uplands,Control,yes,yes,8-Jun-23,2.5,0.5,3,0.5,1,1,2,2.5,0,0,East,60,20,0,0,0,0,20,0.6,0.2,0,0,0,0,0.2
502,6C_North,Edge,6C,uplands,Control,yes,yes,8-Jun-23,2.5,0.5,3,0.5,1,1,2,2.5,0,0,South,20,30,0,0,0,0,50,0.2,0.3,0,0,0,0,0.5
502,6C_North,Edge,6C,uplands,Control,yes,yes,8-Jun-23,2.5,0.5,3,0.5,1,1,2,2.5,0,0,West,50,25,0,0,0,0,25,0.5,0.25,0,0,0,0,0.25
503,9T_North,Edge,9T,uplands,Treatment,no,yes,8-Jun-23,3,2.5,4,2.5,4,2.5,3,5,0,0,Center,60,20,0,15,0,5,0,0.6,0.2,0,0.15,0,0.05,0
503,9T_North,Edge,9T,uplands,Treatment,no,yes,8-Jun-23,3,2.5,4,2.5,4,2.5,3,5,0,0,North,90,5,0,5,0,0,0,0.9,0.05,0,0.05,0,0,0
503,9T_North,Edge,9T,uplands,Treatment,no,yes,8-Jun-23,3,2.5,4,2.5,4,2.5,3,5,0,0,East,85,5,0,10,0,0,0,0.85,0.05,0,0.1,0,0,0
503,9T_North,Edge,9T,uplands,Treatment,no,yes,8-Jun-23,3,2.5,4,2.5,4,2.5,3,5,0,0,South,55,10,0,30,0,5,0,0.55,0.1,0,0.3,0,0.05,0
503,9T_North,Edge,9T,uplands,Treatment,no,yes,8-Jun-23,3,2.5,4,2.5,4,2.5,3,5,0,0,West,60,0,0,40,0,0,0,0.6,0,0,0.4,0,0,0
504,9T_Center,Center,9T,uplands,Treatment,no,yes,8-Jun-23,2.5,3.5,3,3,3,3,3,3,2,0,Center,20,30,0,0,0,0,50,0.2,0.3,0,0,0,0,0.5
504,9T_Center,Center,9T,uplands,Treatment,no,yes,8-Jun-23,2.5,3.5,3,3,3,3,3,3,2,0,North,55,10,0,25,0,0,10,0.55,0.1,0,0.25,0,0,0.1
504,9T_Center,Center,9T,uplands,Treatment,no,yes,8-Jun-23,2.5,3.5,3,3,3,3,3,3,2,0,East,80,15,0,5,0,0,0,0.8,0.15,0,0.05,0,0,0
504,9T_Center,Center,9T,uplands,Treatment,no,yes,8-Jun-23,2.5,3.5,3,3,3,3,3,3,2,0,South,80,10,0,10,0,0,0,0.8,0.1,0,0.1,0,0,0
504,9T_Center,Center,9T,uplands,Treatment,no,yes,8-Jun-23,2.5,3.5,3,3,3,3,3,3,2,0,West,25,0,0,25,0,0,50,0.25,0,0,0.25,0,0,0.5
505,9T_East,Edge,9T,uplands,Treatment,no,yes,8-Jun-23,3,2.5,4,3.5,3.5,3.5,3.5,3,0,0,Center,80,0,0,20,0,0,0,0.8,0,0,0.2,0,0,0
505,9T_East,Edge,9T,uplands,Treatment,no,yes,8-Jun-23,3,2.5,4,3.5,3.5,3.5,3.5,3,0,0,North,40,50,0,10,0,0,0,0.4,0.5,0,0.1,0,0,0
505,9T_East,Edge,9T,uplands,Treatment,no,yes,8-Jun-23,3,2.5,4,3.5,3.5,3.5,3.5,3,0,0,East,90,0,0,10,0,0,0,0.9,0,0,0.1,0,0,0
505,9T_East,Edge,9T,uplands,Treatment,no,yes,8-Jun-23,3,2.5,4,3.5,3.5,3.5,3.5,3,0,0,South,75,0,0,15,0,10,0,0.75,0,0,0.15,0,0.1,0
505,9T_East,Edge,9T,uplands,Treatment,no,yes,8-Jun-23,3,2.5,4,3.5,3.5,3.5,3.5,3,0,0,West,90,0,0,10,0,0,0,0.9,0,0,0.1,0,0,0
506,9T_South,Edge,9T,uplands,Treatment,no,yes,8-Jun-23,3.5,3,3,3,2.5,3,4,2.5,0,0,Center,40,0,0,10,0,10,40,0.4,0,0,0.1,0,0.1,0.4
506,9T_South,Edge,9T,uplands,Treatment,no,yes,8-Jun-23,3.5,3,3,3,2.5,3,4,2.5,0,0,North,90,10,0,0,0,0,0,0.9,0.1,0,0,0,0,0
506,9T_South,Edge,9T,uplands,Treatment,no,yes,8-Jun-23,3.5,3,3,3,2.5,3,4,2.5,0,0,East,15,50,0,30,0,5,0,0.15,0.5,0,0.3,0,0.05,0
506,9T_South,Edge,9T,uplands,Treatment,no,yes,8-Jun-23,3.5,3,3,3,2.5,3,4,2.5,0,0,South,75,20,0,5,0,0,0,0.75,0.2,0,0.05,0,0,0
506,9T_South,Edge,9T,uplands,Treatment,no,yes,8-Jun-23,3.5,3,3,3,2.5,3,4,2.5,0,0,West,85,10,0,5,0,0,0,0.85,0.1,0,0.05,0,0,0
507,9T_West,Edge,9T,uplands,Treatment,no,yes,8-Jun-23,3,3,3,3,2,1.5,2.5,2,0,0,Center,100,0,0,0,0,0,0,1,0,0,0,0,0,0
507,9T_West,Edge,9T,uplands,Treatment,no,yes,8-Jun-23,3,3,3,3,2,1.5,2.5,2,0,0,North,60,0,0,30,0,0,10,0.6,0,0,0.3,0,0,0.1
507,9T_West,Edge,9T,uplands,Treatment,no,yes,8-Jun-23,3,3,3,3,2,1.5,2.5,2,0,0,East,40,30,0,30,0,0,0,0.4,0.3,0,0.3,0,0,0
507,9T_West,Edge,9T,uplands,Treatment,no,yes,8-Jun-23,3,3,3,3,2,1.5,2.5,2,0,0,South,60,10,0,30,0,0,0,0.6,0.1,0,0.3,0,0,0
507,9T_West,Edge,9T,uplands,Treatment,no,yes,8-Jun-23,3,3,3,3,2,1.5,2.5,2,0,0,West,70,5,0,25,0,0,0,0.7,0.05,0,0.25,0,0,0
508,9C_South,Edge,9C,uplands,Control,no,no,8-Jun-23,5,4,2,2,2,4,3,3.5,0,0,Center,50,10,0,25,0,0,15,0.5,0.1,0,0.25,0,0,0.15
508,9C_South,Edge,9C,uplands,Control,no,no,8-Jun-23,5,4,2,2,2,4,3,3.5,0,0,North,20,20,0,60,0,0,0,0.2,0.2,0,0.6,0,0,0
508,9C_South,Edge,9C,uplands,Control,no,no,8-Jun-23,5,4,2,2,2,4,3,3.5,0,0,East,50,0,0,40,0,0,10,0.5,0,0,0.4,0,0,0.1
508,9C_South,Edge,9C,uplands,Control,no,no,8-Jun-23,5,4,2,2,2,4,3,3.5,0,0,South,55,0,0,45,0,0,0,0.55,0,0,0.45,0,0,0
508,9C_South,Edge,9C,uplands,Control,no,no,8-Jun-23,5,4,2,2,2,4,3,3.5,0,0,West,40,0,0,55,0,0,5,0.4,0,0,0.55,0,0,0.05
529,7C_East,Edge,7C,uplands,Control,yes,no,13-Jun-23,2,2,2,2,1.5,1,2,2,0,0,Center,80,10,0,0,0,0,10,0.8,0.1,0,0,0,0,0.1
529,7C_East,Edge,7C,uplands,Control,yes,no,13-Jun-23,2,2,2,2,1.5,1,2,2,0,0,North,75,20,0,0,0,0,5,0.75,0.2,0,0,0,0,0.05
529,7C_East,Edge,7C,uplands,Control,yes,no,13-Jun-23,2,2,2,2,1.5,1,2,2,0,0,East,80,15,0,0,0,0,5,0.8,0.15,0,0,0,0,0.05
529,7C_East,Edge,7C,uplands,Control,yes,no,13-Jun-23,2,2,2,2,1.5,1,2,2,0,0,South,60,30,0,0,0,0,10,0.6,0.3,0,0,0,0,0.1
529,7C_East,Edge,7C,uplands,Control,yes,no,13-Jun-23,2,2,2,2,1.5,1,2,2,0,0,West,85,10,0,0,0,2,3,0.85,0.1,0,0,0,0.02,0.03
530,7T_East,Edge,7T,uplands,Treatment,yes,yes,13-Jun-23,3,0.5,2,1,2,1.5,2,2,0,0,Center,90,0,0,0,0,5,5,0.9,0,0,0,0,0.05,0.05
530,7T_East,Edge,7T,uplands,Treatment,yes,yes,13-Jun-23,3,0.5,2,1,2,1.5,2,2,0,0,North,80,0,0,5,0,0,15,0.8,0,0,0.05,0,0,0.15
530,7T_East,Edge,7T,uplands,Treatment,yes,yes,13-Jun-23,3,0.5,2,1,2,1.5,2,2,0,0,East,70,5,0,5,0,0,20,0.7,0.05,0,0.05,0,0,0.2
530,7T_East,Edge,7T,uplands,Treatment,yes,yes,13-Jun-23,3,0.5,2,1,2,1.5,2,2,0,0,South,80,5,0,5,0,0,10,0.8,0.05,0,0.05,0,0,0.1
530,7T_East,Edge,7T,uplands,Treatment,yes,yes,13-Jun-23,3,0.5,2,1,2,1.5,2,2,0,0,West,50,30,0,0,0,0,20,0.5,0.3,0,0,0,0,0.2
531,7T_South,Edge,7T,uplands,Treatment,yes,yes,13-Jun-23,2,2.5,2,2.5,1.5,2,2,2,0,0,Center,80,10,0,0,0,0,10,0.8,0.1,0,0,0,0,0.1
531,7T_South,Edge,7T,uplands,Treatment,yes,yes,13-Jun-23,2,2.5,2,2.5,1.5,2,2,2,0,0,North,50,30,0,0,0,0,20,0.5,0.3,0,0,0,0,0.2
531,7T_South,Edge,7T,uplands,Treatment,yes,yes,13-Jun-23,2,2.5,2,2.5,1.5,2,2,2,0,0,East,40,55,0,0,0,0,5,0.4,0.55,0,0,0,0,0.05
531,7T_South,Edge,7T,uplands,Treatment,yes,yes,13-Jun-23,2,2.5,2,2.5,1.5,2,2,2,0,0,South,60,40,0,0,0,0,0,0.6,0.4,0,0,0,0,0
531,7T_South,Edge,7T,uplands,Treatment,yes,yes,13-Jun-23,2,2.5,2,2.5,1.5,2,2,2,0,0,West,60,30,0,0,0,0,10,0.6,0.3,0,0,0,0,0.1
532,7T_Center,Center,7T,uplands,Treatment,yes,yes,13-Jun-23,3,3.5,3,3,2.5,2,3,2,0,0,Center,80,15,0,2,0,0,3,0.8,0.15,0,0.02,0,0,0.03
532,7T_Center,Center,7T,uplands,Treatment,yes,yes,13-Jun-23,3,3.5,3,3,2.5,2,3,2,0,0,North,60,25,0,0,0,0,15,0.6,0.25,0,0,0,0,0.15
532,7T_Center,Center,7T,uplands,Treatment,yes,yes,13-Jun-23,3,3.5,3,3,2.5,2,3,2,0,0,East,75,20,0,0,0,0,5,0.75,0.2,0,0,0,0,0.05
532,7T_Center,Center,7T,uplands,Treatment,yes,yes,13-Jun-23,3,3.5,3,3,2.5,2,3,2,0,0,South,50,20,0,0,0,0,30,0.5,0.2,0,0,0,0,0.3
532,7T_Center,Center,7T,uplands,Treatment,yes,yes,13-Jun-23,3,3.5,3,3,2.5,2,3,2,0,0,West,85,5,0,5,0,0,5,0.85,0.05,0,0.05,0,0,0.05
533,7C_West,Edge,7C,uplands,Control,yes,no,13-Jun-23,0.5,1.5,0.5,1.5,1.5,1,2,1,0,0,Center,30,30,0,2,3,0,35,0.3,0.3,0,0.02,0.03,0,0.35
533,7C_West,Edge,7C,uplands,Control,yes,no,13-Jun-23,0.5,1.5,0.5,1.5,1.5,1,2,1,0,0,North,10,40,0,5,0,0,45,0.1,0.4,0,0.05,0,0,0.45
533,7C_West,Edge,7C,uplands,Control,yes,no,13-Jun-23,0.5,1.5,0.5,1.5,1.5,1,2,1,0,0,East,20,20,0,10,0,0,50,0.2,0.2,0,0.1,0,0,0.5
533,7C_West,Edge,7C,uplands,Control,yes,no,13-Jun-23,0.5,1.5,0.5,1.5,1.5,1,2,1,0,0,South,15,15,0,0,0,0,70,0.15,0.15,0,0,0,0,0.7
533,7C_West,Edge,7C,uplands,Control,yes,no,13-Jun-23,0.5,1.5,0.5,1.5,1.5,1,2,1,0,0,West,15,5,0,0,0,0,80,0.15,0.05,0,0,0,0,0.8
534,7C_South,Edge,7C,uplands,Control,yes,no,13-Jun-23,2,2,2,2,2,4,3,3,2,0,Center,20,50,0,0,0,0,30,0.2,0.5,0,0,0,0,0.3
534,7C_South,Edge,7C,uplands,Control,yes,no,13-Jun-23,2,2,2,2,2,4,3,3,2,0,North,20,65,0,0,0,5,10,0.2,0.65,0,0,0,0.05,0.1
534,7C_South,Edge,7C,uplands,Control,yes,no,13-Jun-23,2,2,2,2,2,4,3,3,2,0,East,10,65,0,5,0,0,20,0.1,0.65,0,0.05,0,0,0.2
534,7C_South,Edge,7C,uplands,Control,yes,no,13-Jun-23,2,2,2,2,2,4,3,3,2,0,South,20,30,0,5,5,0,40,0.2,0.3,0,0.05,0.05,0,0.4
534,7C_South,Edge,7C,uplands,Control,yes,no,13-Jun-23,2,2,2,2,2,4,3,3,2,0,West,30,40,0,5,0,0,25,0.3,0.4,0,0.05,0,0,0.25
535,7C_Center,Center,7C,uplands,Control,yes,no,13-Jun-23,1.5,2.5,3,5,2,2,4,2,0,0,Center,30,30,0,10,0,0,30,0.3,0.3,0,0.1,0,0,0.3
535,7C_Center,Center,7C,uplands,Control,yes,no,13-Jun-23,1.5,2.5,3,5,2,2,4,2,0,0,North,40,40,0,5,0,0,15,0.4,0.4,0,0.05,0,0,0.15
535,7C_Center,Center,7C,uplands,Control,yes,no,13-Jun-23,1.5,2.5,3,5,2,2,4,2,0,0,East,30,65,0,0,0,0,5,0.3,0.65,0,0,0,0,0.05
535,7C_Center,Center,7C,uplands,Control,yes,no,13-Jun-23,1.5,2.5,3,5,2,2,4,2,0,0,South,60,25,0,5,0,0,10,0.6,0.25,0,0.05,0,0,0.1
535,7C_Center,Center,7C,uplands,Control,yes,no,13-Jun-23,1.5,2.5,3,5,2,2,4,2,0,0,West,15,15,0,0,0,0,70,0.15,0.15,0,0,0,0,0.7
536,7C_North,Edge,7C,uplands,Control,yes,no,13-Jun-23,3,2,2,2.5,3,3,2,4,2,0,Center,25,5,0,5,0,0,65,0.25,0.05,0,0.05,0,0,0.65
536,7C_North,Edge,7C,uplands,Control,yes,no,13-Jun-23,3,2,2,2.5,3,3,2,4,2,0,North,20,50,0,0,0,5,25,0.2,0.5,0,0,0,0.05,0.25
536,7C_North,Edge,7C,uplands,Control,yes,no,13-Jun-23,3,2,2,2.5,3,3,2,4,2,0,East,50,10,0,0,0,0,40,0.5,0.1,0,0,0,0,0.4
536,7C_North,Edge,7C,uplands,Control,yes,no,13-Jun-23,3,2,2,2.5,3,3,2,4,2,0,South,50,20,0,0,0,0,30,0.5,0.2,0,0,0,0,0.3
536,7C_North,Edge,7C,uplands,Control,yes,no,13-Jun-23,3,2,2,2.5,3,3,2,4,2,0,West,60,10,0,0,0,5,25,0.6,0.1,0,0,0,0.05,0.25
537,7T_North,Edge,7T,uplands,Treatment,yes,yes,13-Jun-23,3,2,2.5,2.5,2,2,2.5,1.5,0,0,Center,15,80,0,0,0,0,5,0.15,0.8,0,0,0,0,0.05
537,7T_North,Edge,7T,uplands,Treatment,yes,yes,13-Jun-23,3,2,2.5,2.5,2,2,2.5,1.5,0,0,North,15,15,0,5,0,5,20,0.15,0.15,0,0.05,0,0.05,0.2
537,7T_North,Edge,7T,uplands,Treatment,yes,yes,13-Jun-23,3,2,2.5,2.5,2,2,2.5,1.5,0,0,East,80,10,0,0,0,0,10,0.8,0.1,0,0,0,0,0.1
537,7T_North,Edge,7T,uplands,Treatment,yes,yes,13-Jun-23,3,2,2.5,2.5,2,2,2.5,1.5,0,0,South,95,5,0,0,0,0,0,0.95,0.05,0,0,0,0,0
537,7T_North,Edge,7T,uplands,Treatment,yes,yes,13-Jun-23,3,2,2.5,2.5,2,2,2.5,1.5,0,0,West,50,20,0,0,0,0,30,0.5,0.2,0,0,0,0,0.3
